rndm,id,created_at,favorite_count,favorited,retweeted,text,timestamp_ms,Support
45110,6.96E+17,Sun Feb 07 19:31:39 +0000 2016,0,FALSE,FALSE,Just about game time. #SB50 #BroncosCountryPlayoffs https://t.co/a4O0W8mGdP,1.45E+12,Broncos
45131,6.96E+17,Sun Feb 07 19:31:40 +0000 2016,0,FALSE,FALSE,"RT @NFL: FOUR hours until #SB50!

It's getting closer... #CARvsDEN #KeepPounding #Broncos https://t.co/0OE5g552mu",1.45E+12,Panthers
45251,6.96E+17,Sun Feb 07 19:31:42 +0000 2016,0,FALSE,FALSE,I’ve got the @Panthers winning #SB50! #SBFanVote #KeepPounding https://t.co/icVvZQTp4N,1.45E+12,Panthers
45283,6.96E+17,Sun Feb 07 19:31:43 +0000 2016,0,FALSE,FALSE,RT @musicnews_shade: Both Beyoncé and Lady Gaga's microphones for the Super Bowl tonight. 👸🏼👸🏽 #SB50 https://t.co/tWtIMPNBy3,1.45E+12,Neutral
45493,6.96E+17,Sun Feb 07 19:31:48 +0000 2016,0,FALSE,FALSE,"RT @TheBurdge: My wife predicts Panthers will win with a score of 21 to 16. Oh by the way, she is French and knows nothing about football. …",1.45E+12,Panthers
45566,6.96E+17,Sun Feb 07 19:31:49 +0000 2016,0,FALSE,FALSE,RT @rUv: Ok.. I'll bite.. One #SuperbOwl by Delun on DeviantArt https://t.co/3DxL8tJhYW https://t.co/5mnTlgtKwI,1.45E+12,Neutral
45681,6.96E+17,Sun Feb 07 19:31:52 +0000 2016,0,FALSE,FALSE,RT @Panthers: Coach Rivera and Coach Beam discuss the game plan for #SB50 https://t.co/XDWlslVK2d,1.45E+12,Neutral
45993,6.96E+17,Sun Feb 07 19:31:59 +0000 2016,0,FALSE,FALSE,RT @TopShelfBreaks: RT win if an extra point is MISSED in #SB50 use #TsbSbProps see all at https://t.co/v6kjtHf2A7 https://t.co/e3gr63PghY,1.45E+12,Neutral
46017,6.96E+17,Sun Feb 07 19:32:00 +0000 2016,0,FALSE,FALSE,"RT @ussoccer_wnt: Day off today, so Denver native @Lindseyhoran11 is taking over our Instagram. Follow along! #SuperBowlSunday https://t.co…",1.45E+12,Neutral
46271,6.96E+17,Sun Feb 07 19:32:05 +0000 2016,0,FALSE,FALSE,"Heart: Broncos
Head: Panthers",1.45E+12,Broncos
46545,6.96E+17,Sun Feb 07 19:32:12 +0000 2016,0,FALSE,FALSE,RT @ButlerPiPhi: Can Newton is a Pi Phi kind of guy! #SuperBowl https://t.co/4o34YNMoG7,1.45E+12,Panthers
47137,6.96E+17,Sun Feb 07 19:32:25 +0000 2016,0,FALSE,FALSE,RT @nikkibecker73: @esurance I am feeling lucky!! #EsuranceSweepstakes #SB50,1.45E+12,Neutral
47199,6.96E+17,Sun Feb 07 19:32:27 +0000 2016,0,FALSE,FALSE,"RT @carronJphillips: Beyoncé drops a video.
Future drops an album.
Cam Newton.
Gas is cheap.
Chris Rock hosting the Oscars.
Best Black Hist…",1.45E+12,Panthers
48781,6.96E+17,Sun Feb 07 19:33:03 +0000 2016,0,FALSE,FALSE,Visit @TrueIslamUSA to tackle terrorism. Endorse 11 points at https://t.co/h69CoU352z #SuperBowl #SuperBowlSunday https://t.co/gqapIzu1jy,1.45E+12,Neutral
49055,6.96E+17,Sun Feb 07 19:33:09 +0000 2016,0,FALSE,FALSE,RT @_justlikeARI: I bet money the Broncos gone win😂,1.45E+12,Broncos
49074,6.96E+17,Sun Feb 07 19:33:10 +0000 2016,0,FALSE,FALSE,"RT @Panthers: Thank you, #PantherNation, for everything.

Today we roar together. 

#SB50 #KeepPounding https://t.co/ynGGtDnfDc",1.45E+12,Panthers
49199,6.96E+17,Sun Feb 07 19:33:12 +0000 2016,0,FALSE,FALSE,"RT @SimpsonsQOTD: ""Oh, this sucks. Come on, snipers, where are you?"" #SuperBowl https://t.co/5fq2DPjQlF",1.45E+12,Neutral
50138,6.96E+17,Sun Feb 07 19:33:34 +0000 2016,0,FALSE,FALSE,"RT @NFL: Reporter: ""Why are you wearing socks with sandals?""

Cam: ""Why are you wearing jeans with shoes?"" #SB50 https://t.co/qd0raYDNSB",1.45E+12,Neutral
50371,6.96E+17,Sun Feb 07 19:33:39 +0000 2016,0,FALSE,FALSE,RT @MKTGDNA: Michael Kickin' it with @Theismann7  #legendary #blessed #SB50 https://t.co/DLsPYW1NQS,1.45E+12,Neutral
50806,6.96E+17,Sun Feb 07 19:33:49 +0000 2016,0,FALSE,FALSE,RT @SavageKevinHart: Cam Newton. The process https://t.co/5IwNtlqHy4,1.45E+12,Panthers
51276,6.96E+17,Sun Feb 07 19:34:00 +0000 2016,0,FALSE,FALSE,RT @188Topanga: Retweet for #Panthers and Like for #Broncos for a chance to win an #188Topanga Package! #SuperBowl #TheBigGame https://t.co…,1.45E+12,Neutral
51318,6.96E+17,Sun Feb 07 19:34:00 +0000 2016,0,FALSE,FALSE,I’ve got the @Panthers winning #SB50! #SBFanVote #KeepPounding https://t.co/SOxevSujRs,1.45E+12,Panthers
51415,6.96E+17,Sun Feb 07 19:34:03 +0000 2016,0,FALSE,FALSE,RT @SavageKevinHart: Cam Newton. The process https://t.co/5IwNtlqHy4,1.45E+12,Panthers
52164,6.96E+17,Sun Feb 07 19:34:20 +0000 2016,0,FALSE,FALSE,RT @CBS4Mark: Security outside of #SB50. #CBS4SB https://t.co/knitxA6h4n,1.45E+12,Neutral
52169,6.96E+17,Sun Feb 07 19:34:20 +0000 2016,0,FALSE,FALSE,"RT @nature_org: We just can't resist reviving #SuperbOwlSunday, made popular by @StephenAtHome. Now here's a superb owl... https://t.co/fUS…",1.45E+12,Neutral
52182,6.96E+17,Sun Feb 07 19:34:20 +0000 2016,0,FALSE,FALSE,"RT @TrustyTransfers: 🏈#SuperBowlSunday🏈

Panthers @ 5/1
OR
Broncos @ 7/1

BET £10 NOW &gt;&gt; https://t.co/9frP6tzAmb https://t.co/YCabxI3YcU",1.45E+12,Neutral
52207,6.96E+17,Sun Feb 07 19:34:21 +0000 2016,0,FALSE,FALSE,RT @16thStMALL: #GameDay.. ROLL CALL #BroncosCountry!!! #WeAreBroncos #UNITEDinORANGE #SB50 https://t.co/CMQa7MnhED,1.45E+12,Broncos
52463,6.96E+17,Sun Feb 07 19:34:27 +0000 2016,0,FALSE,FALSE,I’ve got the @Panthers winning #SB50! #SBFanVote #KeepPounding https://t.co/ZNdbK2woEo,1.45E+12,Panthers
52511,6.96E+17,Sun Feb 07 19:34:28 +0000 2016,0,FALSE,FALSE,@Panthers are going to win and @Beyonce is going to snatch edges during her performance. End of story. Hope y'all enjoy the superbowl🙃💯😊🏈,1.45E+12,Panthers
52595,6.96E+17,Sun Feb 07 19:34:30 +0000 2016,0,FALSE,FALSE,Last chance for bets. I have 250k on Broncos straight up. Taking 2 more bets. Any takers?,1.45E+12,Broncos
52754,6.96E+17,Sun Feb 07 19:34:33 +0000 2016,0,FALSE,FALSE,@danish_Tyler7 27-14 Panthers,1.45E+12,Panthers
53290,6.96E+17,Sun Feb 07 19:34:46 +0000 2016,0,FALSE,FALSE,"RT @nflnetwork: Peyton Manning will break Kurt Warner’s Super Bowl record of 414 passing yards.

- @SteveMariucci #BoldPredictions https://…",1.45E+12,Broncos
53767,6.96E+17,Sun Feb 07 19:34:57 +0000 2016,0,FALSE,FALSE,I’ve got the @Panthers winning #SB50! #SBFanVote #KeepPounding https://t.co/SjLANGY1BZ,1.45E+12,Panthers
53819,6.96E+17,Sun Feb 07 19:34:59 +0000 2016,0,FALSE,FALSE,So ready for today!!Lets go panthers!!!🔥 #SuperBowlSunday,1.45E+12,Panthers
53871,6.96E+17,Sun Feb 07 19:35:00 +0000 2016,0,FALSE,FALSE,RT @SurajHansal: Yes It's NFL Super Bowl Sunday 🏈 Denver Broncos vs Carolina Panthers #SB50 Peyton Manning vs Cam Newton #Broncos #SuperBow…,1.45E+12,Neutral
53933,6.96E+17,Sun Feb 07 19:35:01 +0000 2016,0,FALSE,FALSE,RT @LifeChallAccept: Whose ready for #SuperBowlSunday🙌 #fistbump https://t.co/ghDJoe3HzX,1.45E+12,Neutral
54069,6.96E+17,Sun Feb 07 19:35:04 +0000 2016,0,FALSE,FALSE,RT @Cohen_Spencer: @pollywollymak @AnneStull #HarmonyGameDay #SB50 #EsuranceSweepstakes  omg i need to be on my name! Son not happy,1.45E+12,Neutral
54081,6.96E+17,Sun Feb 07 19:35:04 +0000 2016,0,FALSE,FALSE,RT @gshmurda13: Dats where you fucked up Broncos fin mutt https://t.co/7swzwX5dnR,1.45E+12,Broncos
54207,6.96E+17,Sun Feb 07 19:35:07 +0000 2016,0,FALSE,FALSE,"RT @VolNetwork_IMG: ""And here comes Peyton Manning making his entry as the quarterback for the University of Tennessee. Get used to it."" ht…",1.45E+12,Broncos
55895,6.96E+17,Sun Feb 07 19:35:47 +0000 2016,0,FALSE,FALSE,RT @BatmanNewsCom: OOPS! #BatmanvSuperman partner @TurkishAirlines just tweeted/deleted a tease for the #SuperBowl! https://t.co/JX2yPxPN1P,1.45E+12,Neutral
56020,6.96E+17,Sun Feb 07 19:35:49 +0000 2016,0,FALSE,FALSE,RT @imfromraleigh: Panthers win the Super Bowl and this is officially the greatest Black History Month ever.,1.45E+12,Panthers
57977,6.96E+17,Sun Feb 07 19:36:35 +0000 2016,0,FALSE,FALSE,RT @SavageKevinHart: Cam Newton. The process https://t.co/5IwNtlqHy4,1.45E+12,Panthers
59731,6.96E+17,Sun Feb 07 19:37:14 +0000 2016,0,FALSE,FALSE,@short_ass_gibbs alright I got the panthers 😴,1.45E+12,Panthers
60920,6.96E+17,Sun Feb 07 19:37:42 +0000 2016,0,FALSE,FALSE,"RT @2PointLead: Who ya got for #SB50? #Broncos or #Panthers?

Or this guy? https://t.co/ra3T8C7FWn",1.45E+12,Neutral
61242,6.96E+17,Sun Feb 07 19:37:49 +0000 2016,0,FALSE,FALSE,RT @ColdplayAtlas: NEWS: All 7 of Coldplay's studio albums are currently within the Top 50 on US iTunes #SB50 #PepsiHalftime [iTunes] https…,1.45E+12,Neutral
61429,6.96E+17,Sun Feb 07 19:37:53 +0000 2016,0,FALSE,FALSE,RT @LevisStadium: 4 hours. #SB50 https://t.co/Zhw3Ze2Llj,1.45E+12,Neutral
61561,6.96E+17,Sun Feb 07 19:37:56 +0000 2016,0,FALSE,FALSE,RT @SergioNews3LV: Security is unreal at the #SuperBowl. It's a different world. #SB50 #SuperBowlSunday https://t.co/tkjnn2nNj1,1.45E+12,Neutral
61895,6.96E+17,Sun Feb 07 19:38:04 +0000 2016,0,FALSE,FALSE,Today is a national holiday #SuperBowlSunday #PantherNation #KeepPounding,1.45E+12,Panthers
61949,6.96E+17,Sun Feb 07 19:38:05 +0000 2016,0,FALSE,FALSE,RT @m3lysss: most girls today watching the super bowl https://t.co/7TJoFptEnV,1.45E+12,Neutral
62045,6.96E+17,Sun Feb 07 19:38:07 +0000 2016,0,FALSE,FALSE,Going to grocery store to just hang out around the beer and wine and remind everyone that tomorrow is Monday. #SuperBowl #denver #Panthers,1.45E+12,Neutral
62184,6.96E+17,Sun Feb 07 19:38:10 +0000 2016,0,FALSE,FALSE,"Finally  #superbowl !!
https://t.co/LgAL8RZSzP",1.45E+12,Neutral
62594,6.96E+17,Sun Feb 07 19:38:20 +0000 2016,0,FALSE,FALSE,RT @findingvegan: Buffalo everything! Vegan recipe inspiration is easy with our iphone App: https://t.co/buwsKqwh5a #SuperBowlSunday https:…,1.45E+12,Neutral
62643,6.96E+17,Sun Feb 07 19:38:21 +0000 2016,0,FALSE,FALSE,"RT @NFL: Reporter: ""Why are you wearing socks with sandals?""

Cam: ""Why are you wearing jeans with shoes?"" #SB50 https://t.co/qd0raYDNSB",1.45E+12,Neutral
62798,6.96E+17,Sun Feb 07 19:38:24 +0000 2016,0,FALSE,FALSE,RT &amp; the alien may grant your wish to win a trip. #AvosInSpace #SB50 #ad @avosfrommexico - https://t.co/N86n9m4eiU https://t.co/NNQMsfmnTi,1.45E+12,Neutral
63354,6.96E+17,Sun Feb 07 19:38:37 +0000 2016,0,FALSE,FALSE,RT @BrunoMars: It ain't  a party if Mr $how Up &amp; $how out doesn't show up. #Confirmed #SB50 #Halftime #Coldplay… https://t.co/q4vevvdUst,1.45E+12,Neutral
63543,6.96E+17,Sun Feb 07 19:38:41 +0000 2016,0,FALSE,FALSE,"RT @Harp41: In honor of #SuperBowlSunday,  throwing it back to 2009 with the New Orleans @saints ... I'll never forget #WHODAT http://t.co/…",1.45E+12,Neutral
63930,6.96E+17,Sun Feb 07 19:38:51 +0000 2016,0,FALSE,FALSE,RT @lucyhale: In honor of the #SuperBowl today let us never forget this magical moment. @britneyspears @IamStevenT https://t.co/C8VpGPrYoE,1.45E+12,Neutral
64408,6.96E+17,Sun Feb 07 19:39:01 +0000 2016,0,FALSE,FALSE,"RT @PackFootball: Big day for our STATE!
Good luck to the @Panthers &amp; especially @cotcheryfoundat in #SB50 
#KeepPounding https://t.co/UCU2…",1.45E+12,Panthers
64494,6.96E+17,Sun Feb 07 19:39:03 +0000 2016,0,FALSE,FALSE,RT @Mkaay: If the Broncos win Super bowl 50 I will give every single person who RTs this $10 PayPal.,1.45E+12,Broncos
64729,6.96E+17,Sun Feb 07 19:39:09 +0000 2016,0,FALSE,FALSE,Buzzing for #SB50. Let's hope the game itself is a good as @AntonioBrown84's hair... https://t.co/mdbzlEc4lo,1.45E+12,Neutral
65056,6.96E+17,Sun Feb 07 19:39:16 +0000 2016,0,FALSE,FALSE,Not sure if I'm more excited about watching @SuperBowl @Broncos today or the wings &amp; pizza we plan on having during the game #snacks,1.45E+12,Neutral
65299,6.96E+17,Sun Feb 07 19:39:22 +0000 2016,0,FALSE,FALSE,RT @derekhaas: 7. @queenoflinstead who are cheering for in the super bowl tonight? &gt; Olmstead is a big Broncos fan so I'm pulling for them.…,1.45E+12,Neutral
65666,6.96E+17,Sun Feb 07 19:39:30 +0000 2016,0,FALSE,FALSE,I'm getting hungry already😋 https://t.co/cxRAqRUFDP,1.45E+12,Neutral
65873,6.96E+17,Sun Feb 07 19:39:36 +0000 2016,0,FALSE,FALSE,@hunnersmith5 Cam Newton is from Georgia too though 😉,1.45E+12,Panthers
66265,6.96E+17,Sun Feb 07 19:39:45 +0000 2016,0,FALSE,FALSE,RT @courtney883: Living legends. Best in the world. @MillerLite40 #Broncos #SB50 https://t.co/fhmRCuMme8,1.45E+12,Broncos
66286,6.96E+17,Sun Feb 07 19:39:45 +0000 2016,0,FALSE,FALSE,RT @littlegreycoats: Broncos 🐎 vs panthers 🐱 #SB50 #EsuranceSweepstakes,1.45E+12,Neutral
66288,6.96E+17,Sun Feb 07 19:39:45 +0000 2016,0,FALSE,FALSE,"Lol @ ""National Chicken Council"" and ""California Avocado Commission"" https://t.co/vGQBrnOT2f",1.45E+12,Neutral
66495,6.96E+17,Sun Feb 07 19:39:50 +0000 2016,0,FALSE,FALSE,Thhaaattss myyy sissssy❤️ https://t.co/hYEVs87cC6,1.45E+12,Neutral
66579,6.96E+17,Sun Feb 07 19:39:52 +0000 2016,0,FALSE,FALSE,#KeepPounding! I’m taking the Panthers to win Super Bowl 50. #SBVote @SportsCenter https://t.co/eD4aMhYTbn,1.45E+12,Panthers
66736,6.96E+17,Sun Feb 07 19:39:55 +0000 2016,0,FALSE,FALSE,@ShernMinKHOU @Broncos @SuperBowl @Nationwide I love this video. You truly have a beautiful voice,1.45E+12,Broncos
66811,6.96E+17,Sun Feb 07 19:39:57 +0000 2016,0,FALSE,FALSE,RT @LaziestCanine: Cam Newton who? https://t.co/1wMJfnYbOY,1.45E+12,Broncos
67005,6.96E+17,Sun Feb 07 19:40:01 +0000 2016,0,FALSE,FALSE,the Broncos better lose today,1.45E+12,Panthers
67784,6.96E+17,Sun Feb 07 19:40:19 +0000 2016,0,FALSE,FALSE,"RT @ClevelandNORML: Medical #Marijuana Could Help the @NFL Cure the Illness Menacing Players' Brains, Activists Say https://t.co/ZydaaYunRI…",1.45E+12,Neutral
67958,6.96E+17,Sun Feb 07 19:40:23 +0000 2016,0,FALSE,FALSE,#KeepPounding! I’m taking the Panthers to win Super Bowl 50. #SBVote @SportsCenter https://t.co/zTUyze1lVn,1.45E+12,Panthers
67969,6.96E+17,Sun Feb 07 19:40:23 +0000 2016,0,FALSE,FALSE,"RT @NFL: FOUR hours until #SB50!

It's getting closer... #CARvsDEN #KeepPounding #Broncos https://t.co/0OE5g552mu",1.45E+12,Panthers
68413,6.96E+17,Sun Feb 07 19:40:33 +0000 2016,0,FALSE,FALSE,"RT @coralraven8199: #EsuranceSweepstakes #SB50  I really want to win!!! Please, please, please @esurance pretty please!",1.45E+12,Neutral
68478,6.96E+17,Sun Feb 07 19:40:34 +0000 2016,0,FALSE,FALSE,"RT @WWEPPorn: Who you got?    #SuperBowl🏈

RT for Broncos
Like for Panthers

#SuperBowlSunday #SB50 https://t.co/jdZE2VvTKg",1.45E+12,Neutral
69396,6.96E+17,Sun Feb 07 19:40:55 +0000 2016,0,FALSE,FALSE,Fuck #SuperBowl it's all about the #SuperReds #7inarow @bfc_official @Winnall19 @ConorHourihane @MarleyWatkins @ADavies40 @Jscowen4,1.45E+12,Neutral
70289,6.96E+17,Sun Feb 07 19:41:16 +0000 2016,0,FALSE,FALSE,RT @Pokemon: It's almost time for #SB50! Join our #Pokemon20 watch party! https://t.co/uEn8opYoo9,1.45E+12,Neutral
70434,6.96E+17,Sun Feb 07 19:41:19 +0000 2016,0,FALSE,FALSE,RT @musicnews_shade: Some of the previous performers of the National Anthem at the Super Bowl. Lady Gaga will smash it tonight! 👸🏼 #SB50 ht…,1.45E+12,Neutral
70913,6.96E+17,Sun Feb 07 19:41:29 +0000 2016,0,FALSE,FALSE,RT @BreeBinderrr: Who's gonna win? Broncos or Panthers? https://t.co/BuW5KHRFSQ,1.45E+12,Neutral
70947,6.96E+17,Sun Feb 07 19:41:30 +0000 2016,0,FALSE,FALSE,RT &amp; the alien may grant your wish to win a trip. #AvosInSpace #SB50 #ad @avosfrommexico - https://t.co/YBeIGTxQ38 https://t.co/su2h54k9U6,1.45E+12,Neutral
71010,6.96E+17,Sun Feb 07 19:41:31 +0000 2016,0,FALSE,FALSE,RT @TheGreatGlowsby: stfu👏🏽💯 https://t.co/37MHShHVlP,1.45E+12,Neutral
71241,6.96E+17,Sun Feb 07 19:41:36 +0000 2016,0,FALSE,FALSE,We're in! #SB50 https://t.co/jub8q1WsYV,1.45E+12,Neutral
71659,6.96E+17,Sun Feb 07 19:41:46 +0000 2016,0,FALSE,FALSE,RT @RealSkipBayless: I don't think any SBowl QB ever has put more pressure on himself than Cam Newton has. And I do not expect it to bother…,1.45E+12,Neutral
72094,6.96E+17,Sun Feb 07 19:41:56 +0000 2016,0,FALSE,FALSE,"RT @PRNAtTheTrack: On the big HDTV @CLTMotorSpdwy or at the big game today, @MonicaPalumbo loves @Bojangles1977 👍👍👍 https://t.co/wE0kopLJ8d",1.45E+12,Neutral
72150,6.96E+17,Sun Feb 07 19:41:57 +0000 2016,0,FALSE,FALSE,Happy #SuperBowlSunday,1.45E+12,Neutral
72555,6.96E+17,Sun Feb 07 19:42:06 +0000 2016,0,FALSE,FALSE,@SkyBet @BurbeQue @kpdharris could I get odds on @RocketSy holding onto the ball of stupidity most of the night #SB50,1.45E+12,Neutral
72632,6.96E+17,Sun Feb 07 19:42:08 +0000 2016,0,FALSE,FALSE,"Jeezy Drops Cam Newton-Inspired Song, ""Hit Um"" - https://t.co/EEPf0qamQE",1.45E+12,Panthers
73086,6.96E+17,Sun Feb 07 19:42:18 +0000 2016,0,FALSE,FALSE,That one time when Janet did the halftime show..   #janet #allday #SB50 https://t.co/GtXXfCp5rP,1.45E+12,Neutral
73658,6.96E+17,Sun Feb 07 19:42:32 +0000 2016,0,FALSE,FALSE,It's not even gonna be a game Panthers are going to literally murder the Broncos  https://t.co/5IVgL0YBRk,1.45E+12,Panthers
73853,6.96E+17,Sun Feb 07 19:42:36 +0000 2016,0,FALSE,FALSE,RT @aliciakeys: I'm here San Francisco... the city is electric! ⚡️⚡️ #SB50 https://t.co/ikdt1CCyAS,1.45E+12,Neutral
73972,6.96E+17,Sun Feb 07 19:42:39 +0000 2016,0,FALSE,FALSE,RT @ladygagaofpop: Lady Gaga is singing the National Anthem today! SLAY the world with your amazing talent #SB50 GOOD LUCK GAGA ON SB50 htt…,1.45E+12,Neutral
74156,6.96E+17,Sun Feb 07 19:42:43 +0000 2016,0,FALSE,FALSE,#KeepPounding! I’m taking the Panthers to win Super Bowl 50. #SBVote @SportsCenter https://t.co/j7PlleAla6,1.45E+12,Panthers
74219,6.96E+17,Sun Feb 07 19:42:44 +0000 2016,0,FALSE,FALSE,"RT @vinnycrack: chickens have 2 wings 
300 million x 2 = 600 million
I'm about to each 100 wings today cause you a lying ass bitch https://…",1.45E+12,Neutral
74718,6.96E+17,Sun Feb 07 19:42:57 +0000 2016,0,FALSE,FALSE,RT @Doritos: .@BareChesty Please snack responsibly. Sounds like you’ll need a snorkel. #SB50 #Doritos,1.45E+12,Neutral
76098,6.96E+17,Sun Feb 07 19:43:29 +0000 2016,0,FALSE,FALSE,#KeepPounding! I’m taking the Panthers to win Super Bowl 50. #SBVote @SportsCenter https://t.co/E3ro5xrydi,1.45E+12,Panthers
76863,6.96E+17,Sun Feb 07 19:43:46 +0000 2016,0,FALSE,FALSE,"Planks for days during our ""pre game"" football-inspired workout with @PaceforSuccess #superbowlsunday #nycfit #plank https://t.co/zGxclff97N",1.45E+12,Neutral
77082,6.96E+17,Sun Feb 07 19:43:51 +0000 2016,0,FALSE,FALSE,RT @BleacherReport: The Broncos are reportedly planning to use the franchise tag on LB Von Miller https://t.co/YGQXQ8RCrA https://t.co/epND…,1.45E+12,Panthers
77470,6.96E+17,Sun Feb 07 19:44:00 +0000 2016,0,FALSE,FALSE,RT @Academy: Today is the day. Let's go @Panthers! https://t.co/m7DN0xfJe4,1.45E+12,Neutral
77795,6.96E+17,Sun Feb 07 19:44:07 +0000 2016,0,FALSE,FALSE,RT @IanReid25: I hate American football but I will declare my allegiance to the Denver Broncos for the following 2 reasons https://t.co/AzU…,1.45E+12,Broncos
79231,6.96E+17,Sun Feb 07 19:44:40 +0000 2016,0,FALSE,FALSE,"RT @TheVotingPolls: It's Super Bowl Sunday, who you got? #SuperBowl #SB50",1.45E+12,Neutral
79491,6.96E+17,Sun Feb 07 19:44:46 +0000 2016,0,FALSE,FALSE,RT @montinibaseball: Broncos will TURN BACK THE CLOCK in 2016 for CCL Opener and 50 Year Celebration Game. #Throwback #MontiniBaseball http…,1.45E+12,Broncos
79519,6.96E+17,Sun Feb 07 19:44:46 +0000 2016,0,FALSE,FALSE,"RT @OfficiallyIce: Save ya ""oh so all y'all are panthers fans now"" tweets. Yes bih. We all are panthers fans today.",1.45E+12,Panthers
79635,6.96E+17,Sun Feb 07 19:44:48 +0000 2016,0,FALSE,FALSE,"RT @coralraven8199: #EsuranceSweepstakes #SB50  I really want to win!!! Please, please, please @esurance my finger are numb!!!!  Please",1.45E+12,Neutral
79785,6.96E+17,Sun Feb 07 19:44:52 +0000 2016,0,FALSE,FALSE,RT @OWendt_17: Soon we're there #SB50 #KeepPounding,1.45E+12,Panthers
80000,6.96E+17,Sun Feb 07 19:44:57 +0000 2016,0,FALSE,FALSE,I think the @Broncos will win #SB50! #SBFanVote #Broncos https://t.co/gQznCO4oiz,1.45E+12,Broncos
80057,6.96E+17,Sun Feb 07 19:44:58 +0000 2016,0,FALSE,FALSE,RT @ww04123: Best pic all day! https://t.co/tKCtkx3zvH,1.45E+12,Neutral
80289,6.96E+17,Sun Feb 07 19:45:03 +0000 2016,0,FALSE,FALSE,Go Peyton. Fuck that nigga Cam https://t.co/E4KMlwiFhF,1.45E+12,Broncos
80522,6.96E+17,Sun Feb 07 19:45:08 +0000 2016,0,FALSE,FALSE,"Panthers - 31
Broncos - 27

I fully expect to be known as a genie when this comes trues",1.45E+12,Broncos
81448,6.96E+17,Sun Feb 07 19:45:28 +0000 2016,0,FALSE,FALSE,"RT @Nationwide: These moves deserve a trophy. A Super one. #Broncos #SB50
https://t.co/VjIkOlGD2F",1.45E+12,Broncos
81622,6.96E+17,Sun Feb 07 19:45:32 +0000 2016,0,FALSE,FALSE,RT @Broncos: We're here. https://t.co/V5dsTspuaB,1.45E+12,Broncos
81726,6.96E+17,Sun Feb 07 19:45:34 +0000 2016,0,FALSE,FALSE,"RT @ESPNNFL: The Denver Broncos will play in their 8th Super Bowl, tied for most ever (PIT, NE, DAL). https://t.co/oTNm6aZkYN",1.45E+12,Neutral
82221,6.96E+17,Sun Feb 07 19:45:45 +0000 2016,0,FALSE,FALSE,RT @esurance: Pass on this Tweet &amp; we could pass savings on to you (no trick plays involved). #EsuranceSweepstakes #SB50 https://t.co/qlWIl…,1.45E+12,Neutral
82276,6.96E+17,Sun Feb 07 19:45:46 +0000 2016,0,FALSE,FALSE,RT @BrunoMars: Mars Has Landed #SB50 https://t.co/PlP8BRtMRT,1.45E+12,Neutral
82316,6.96E+17,Sun Feb 07 19:45:47 +0000 2016,0,FALSE,FALSE,Cam Newton has this one in the bag💯 #SuperBowlSunday,1.45E+12,Panthers
83844,6.96E+17,Sun Feb 07 19:46:21 +0000 2016,0,FALSE,FALSE,RT @AmandaZitzman: It's a gorgeous day in #Denver for a #Broncos win! #GoBroncos #SuperBowl #SuperBowlSunday,1.45E+12,Broncos
84279,6.96E+17,Sun Feb 07 19:46:31 +0000 2016,0,FALSE,FALSE,#KeepPounding! I’m taking the Panthers to win Super Bowl 50. #SBVote @SportsCenter https://t.co/MESmoTENkc,1.45E+12,Panthers
84440,6.96E+17,Sun Feb 07 19:46:35 +0000 2016,0,FALSE,FALSE,I think the @Broncos will win #SB50! #SBFanVote #Broncos https://t.co/Kn2iApsXVY,1.45E+12,Broncos
